ID,Rotor speed,Gear Temp.,Generator rotation,Env. Temp.,Output,Voltage,Windspeed
2769,16.29,68.9,1579,3,330,403.53,13.93
2770,17.72,64.7,678,5,305,402.6,13.5
2771,15.98,64.7,848,6,335,396.76,13.93
2772,21.44,62.2,535,6,310,402.31,13.63
2773,17.99,68.1,1491,7,300,398.36,13.37
2774,16.07,65.7,1355,10,340,399.57,14.02
2775,19.32,67.9,1253,4,334,397.25,13.82
2776,16.61,62.9,1524,10,333,398.47,14.77
2777,19.67,59.9,702,7,326,401.49,14.67
2778,20.72,67,991,10,302,403.74,14.36
2779,17.11,62.5,640,10,324,399.77,15.08
2780,21.64,68.7,921,10,326,397.35,14.33
2781,19.21,63.1,915,9,323,397.77,14.89
2782,16.57,61.7,1623,9,340,402.29,13.92
2783,17,64.7,1058,9,336,397.89,13.84
2784,20,63.1,1845,8,330,399.48,13.45
2785,16.98,68,887,0,339,397.89,13.42
2786,16.94,66.8,622,8,303,398.23,12.93
2787,16.17,68.8,1412,10,317,400.95,12.5
2788,17.42,67.6,1391,8,333,397.6,12.95
2789,16.59,69.9,1466,4,338,399.9,12.63
2790,19.44,70.5,1586,5,307,400.57,12.2
2791,16.22,64.3,790,9,321,403.25,11.23
2792,17.66,64.5,1061,8,325,401.58,10.34
2793,19.59,65.8,1443,8,321,398.86,10.28
2794,15.83,68.9,1324,8,328,398.89,10.69
2795,19.92,68.8,741,9,327,402.5,11.26
2796,17.41,65.1,1217,8,305,397.32,10.27
2797,15.62,59.8,829,8,313,401.4,10.86
2798,17.05,66.6,1089,3,311,396.33,10.76
2799,17.81,62.5,1288,6,319,396.18,11.08
2800,16.71,64.1,1648,9,305,400.38,11.63
2801,16.87,65.5,1382,7,324,399.74,11.85
2802,18.25,60,937,10,332,403.89,12.56
2803,20.12,68.6,1047,5,330,402.17,13.04
2804,21.36,61.2,1086,10,304,402.16,13.92
2805,15.49,63.6,1564,4,336,403.38,12.92
2806,16.41,68.7,1415,3,334,403.55,13.88
2807,19.88,69.1,1749,8,328,403.28,14.86
2808,17.08,61.2,995,9,306,403.32,14.33
2809,19.51,64.2,1872,8,305,402.78,14.72
2810,20.01,63.1,1980,9,306,403.67,15.27
2811,18.5,66.7,791,8,312,401.64,15.31
2812,17.28,63.6,1598,10,317,397.35,14.89
2813,16.49,60.9,1716,7,341,399.4,14.89
2814,17.35,60.5,1423,6,318,403.98,15.01
2815,20.85,63,1557,7,302,396.25,15.48
2816,19.79,60,582,9,314,399.71,16.26
2817,19.62,68.6,2036,4,349,400.75,16.67
2818,20.41,63.1,671,9,317,402.75,17.65
2819,21.66,68.6,2006,8,324,401.71,16.93
2820,18.33,67,1515,9,307,396.63,16.83
2821,19.44,63.5,1336,10,308,402.51,16.42
2822,18.89,61.2,2001,9,309,396.81,15.56
2823,18.96,66.2,1365,9,338,398.65,14.67
2824,16.28,66.4,1001,7,331,402.06,13.89
2825,18.82,62.2,753,8,311,402.01,13.86
2826,16.39,63.6,680,2,322,396.87,14.56
2827,17.48,63,1364,7,332,400.91,14.06
2828,16.87,70.4,1640,9,307,403.46,13.53
2829,17.24,61.6,524,10,329,399.5,12.96
2830,21.56,65.3,849,10,331,397.27,13.13
2831,21.07,60.2,684,10,330,398.61,12.39
2832,15.62,67.1,812,8,313,401.83,12.07
2833,14.91,64.3,1461,3,324,398.09,11.15
2834,20.05,62.1,750,10,335,398.27,11.91
2835,18.53,64.5,757,8,312,396.41,11.58
2836,19.67,69.4,1469,9,312,397.97,10.96
2837,18.6,61.3,625,4,309,397.6,10.04
2838,14.84,67.5,1243,10,317,398.4,10.91
2839,18.5,64.4,781,9,304,396.88,10.31
2840,15.47,68.1,1136,7,306,399.53,10.32
2841,14.84,60.8,705,6,305,403.44,10.88
2842,19.55,59.5,642,8,307,399.6,10.65
2843,17.4,64.7,1259,3,303,397.56,11.6
2844,17.83,66.7,686,9,306,399.9,10.88
2845,15.98,68.1,1316,9,304,397.92,11.66
2846,16.66,63.9,1186,8,323,402.63,11.44
2847,17.2,64.9,817,7,311,401.01,10.69
2848,19.19,65.6,741,8,328,398.74,10.96
2849,19.45,63.3,623,9,328,401.56,11.29
2850,18.79,66.3,1400,3,308,400.32,11.78
2851,19.57,65.1,1175,10,307,397.53,11.56
2852,20.26,63.5,1533,8,332,402.84,11.13
2853,18.4,67.1,989,9,318,401.2,10.86
2854,17.29,70,1177,9,320,401.84,11.59
2855,16.83,63.3,1272,10,305,398.03,11.89
2856,20.39,67.2,1084,10,331,402.41,11.37
2857,18.12,64.5,754,10,310,399.22,11.25
2858,17.9,70.2,1376,2,318,401.35,10.71
2859,15.25,66.2,1030,5,330,401.91,11.43
2860,20.28,65.8,755,10,330,403.16,11.57
2861,17.6,60.6,1107,10,327,397.67,11.07
2862,19.37,60.9,663,8,301,401.94,11.12
2863,14.6,63.5,1496,9,317,396.75,10.95
2864,17.15,61.9,609,10,314,400.09,11.7
2865,16.55,62.4,657,10,324,401.12,10.72
2866,19.94,62.5,1466,10,309,401.48,11.08
2867,18.11,68.3,563,4,330,400.13,11.91
2868,20.23,69,1592,9,327,397.08,11.42
2869,18.71,65.3,533,6,322,399.35,11.17
2870,19.2,63.3,793,5,315,396.81,12.13
2871,17.27,64.5,1272,10,322,402.27,12.16
2872,20.56,68.3,1465,9,308,400.79,12
2873,20.06,69.1,1480,9,327,403.5,12.27
2874,20.91,59.2,537,5,306,403.78,13.25
2875,20.33,61.8,1638,6,327,401.27,12.6
2876,20.07,61.8,990,9,312,397.15,11.91
2877,18.64,68.5,1391,5,313,399.01,12.21
2878,19.85,64.5,1015,8,309,396.9,11.45
2879,15.23,62.5,1046,10,316,401.57,11.76
2880,17.01,66.4,1068,9,307,398.89,12.33
2881,20.51,60.9,881,9,315,399.42,12.62
2882,20.57,61.8,1602,9,337,401.06,13.44
2883,16.38,64.1,1519,10,303,403.6,13.49
2884,21.32,60.7,1357,9,330,399.04,13.25
2885,16.84,60.5,739,7,335,401.53,13.19
2886,18.11,61.2,854,8,325,402.12,12.49
2887,17.72,63.9,1165,9,321,396.26,12.19
2888,20.16,65.7,1007,8,305,398.61,11.75
2889,15.32,67.6,1673,8,318,402.91,12.34
2890,16.1,63.6,1323,9,301,403.1,12.31
2891,20.19,68.8,872,8,325,400.14,12.27
2892,18.11,61,924,8,313,402.67,11.99
2893,17.53,66,1109,8,306,403.71,11.07
2894,15.68,68.5,719,10,332,401.98,11.25
2895,16.58,68.3,1466,9,309,397.93,11.74
2896,18.09,67.5,1633,9,332,401.21,12.46
2897,18.73,61.6,1090,7,335,402.88,13
2898,20.07,69.1,1358,7,308,402.89,12.23
2899,18.71,63.5,656,10,332,396.86,12.23
2900,17.51,64.3,1664,9,316,403.65,13.12
2901,20.89,70.5,1697,7,306,396.08,13.88
2902,18.4,66.8,1526,9,328,397.85,13.67
2903,17.13,66.4,765,6,336,397.24,13.81
2904,16.24,62.9,1067,8,311,398.1,13.79
2905,16.75,69,1191,8,303,401.52,14.44
2906,18.78,63.3,1232,6,310,400.54,14.49
2907,17.81,63.6,1409,4,305,399.62,14.37
2908,18.79,64.7,1858,9,309,396.15,14.64
2909,22.33,64.2,801,9,337,401.92,15.46
2910,18.62,63.4,1141,8,335,398.27,16.34
2911,22.55,69.1,1474,10,303,403.46,16.32
2912,20.81,60.8,717,9,340,396.48,16.31
2913,19.82,70.3,1305,5,330,400.27,15.34
2914,16.54,66,1776,8,322,399.5,14.73
2915,17.38,65.4,1734,10,301,396.16,14.12
2916,19.73,66.5,648,10,314,397.49,14.03
2917,21.26,61.4,1950,9,321,401.97,14.55
2918,22.52,59.3,594,10,329,400.24,15.34
2919,16.99,63.3,797,5,319,399.99,15.87
2920,21.46,69.1,1217,5,326,397.08,16.57
2921,19.36,65.6,1087,9,336,402.14,15.73
2922,18.22,68,638,9,320,400.56,16.66
2923,21.58,67.6,1935,10,304,396.03,15.82
2924,21.14,64.8,950,1,327,400.11,14.88
2925,18.28,67.7,1565,8,300,402.87,14.52
2926,18.71,63,1809,9,311,399.42,14.66
2927,17.45,68.4,1818,5,325,402.67,15.39
2928,21.9,63.5,1113,6,345,402.82,15.09
2929,17.8,66.2,1571,4,301,403.49,15.67
2930,16.6,69.5,1437,2,338,400.04,14.83
2931,16.74,69.5,1819,6,310,400.67,14.98
2932,20.36,66.4,1967,5,303,397.64,14.69
2933,19.24,69.3,1423,2,316,402.44,14.09
2934,17.31,61.8,803,6,324,400.23,14.71
2935,19.93,68.7,1895,1,342,403.93,14.4
2936,19.69,70.1,1554,10,328,400.56,14.91
2937,21.1,61.9,985,7,301,398.08,15.36
2938,17.43,70.2,1217,2,305,401.03,15.65
2939,22,66.2,955,6,317,397.16,16.24
2940,20.12,61.7,1758,9,317,401.31,16.36
2941,20.75,62.1,1263,10,342,399.58,16.23
2942,17.76,60.5,970,6,307,397.06,16.53
2943,20.39,64.7,1285,1,312,400.5,16.45
2944,22.97,61.1,1809,3,346,401.25,17.29
2945,23.47,60.5,1030,7,307,401.45,17.14
2946,23.15,65.6,1405,4,318,399.86,17.49
2947,19.47,60,1018,10,337,396.03,18.03
2948,19.52,64.2,1806,9,336,400.56,17.38
2949,23.25,70,1955,9,315,396.62,18.3
2950,23.13,64,1032,9,320,401.5,18.38
2951,20.29,60.4,809,4,320,398.72,18.76
2952,22.69,71,2143,9,319,401.03,19.64
2953,23.9,67.3,1754,1,313,397.29,20.51
2954,23.3,62.8,1119,7,337,396.31,20.88
2955,22.28,66.7,2495,7,344,403.68,20.61
2956,24.41,68.3,691,10,312,401.39,20.05
2957,23.39,64.1,994,8,333,401.32,20.73
2958,20.27,60.8,999,10,334,401.51,21.24
2959,24.89,68.2,1084,4,351,399.77,20.85
2960,19.55,63.4,1572,7,361,397.15,20.24
2961,21.74,61.8,1247,8,356,396.9,20.5
2962,21.17,68.6,2183,10,317,397.12,20.81
2963,22.17,67,1894,9,360,396.99,20.32
2964,20.88,66.1,911,7,340,402.6,19.57
2965,20.67,65,664,6,315,399.91,19.09
2966,24.46,66.4,2478,5,339,399.02,20
2967,20.05,69.6,1129,9,313,399.86,20.74
2968,25.49,68.7,1920,8,356,401.84,21.58
2969,24.69,62.5,1520,4,331,396.42,21.33
2970,22.21,62.9,2295,6,333,403.37,21.15
2971,20.89,66.3,2200,10,310,400.98,20.95
2972,25.26,60.6,725,8,342,398,20.99
2973,25.32,63.8,1188,10,327,396.14,21.89
2974,23.74,61.7,1889,10,349,398.8,20.91
2975,22.31,65,1748,9,347,398.65,20.62
2976,21.54,63,726,10,339,402.94,19.96
2977,20.9,62.9,766,8,328,402.23,20.09
2978,18.74,67,1100,10,305,400.63,19.22
2979,24.1,69.8,1974,6,320,399.6,18.81
2980,18.94,61.2,1264,10,308,402.73,18.23
2981,23.02,70.2,2071,7,336,398.88,18.62
2982,19.63,62.7,1907,8,334,397.61,18.64
2983,20.07,60.8,1612,5,319,400.3,18.8
2984,20.1,67.6,1638,6,354,399.58,18.98
2985,21.3,63.4,2236,8,342,400.61,18.29
2986,23.8,62.1,2215,9,329,402.71,18.63
2987,22.1,70.3,1360,10,352,400.29,19.35
2988,19.61,70,2219,9,301,398.17,19.73
2989,23.85,68.1,1013,7,339,396.9,18.78
2990,21.82,62.6,1754,9,313,398.06,18.11
2991,21.46,62.5,840,7,302,403.58,18.66
2992,19.46,70.7,1667,10,351,403.12,18.88
2993,22.2,69,879,3,327,398.79,18.59
2994,23.63,63,1053,6,336,400.49,18.87
2995,18.92,64.2,685,8,324,397.43,19.79
2996,22.98,67.5,1866,6,345,397.55,20.19
2997,21.58,62.5,647,8,318,399.41,19.24
2998,19.6,61.3,1403,8,328,402.87,19.35
2999,19.23,66.4,1413,9,339,398.81,18.67
3000,23.36,67.8,1278,5,348,403.92,18.49
3001,21.45,67.9,1045,1,326,396.19,17.63
3002,22.35,62.4,886,8,336,403.45,17.81
3003,22.1,64.3,1792,10,303,397.9,18.74
3004,18.19,62.6,715,9,339,403.31,18.31
3005,20.17,70.1,1682,9,307,397.5,17.76
3006,20.49,62.8,1394,8,305,400.8,18.52
3007,23.28,69.8,1406,1,343,396.09,18.32
3008,20.45,61.2,1288,5,307,403.87,18.97
3009,21.57,66.3,1609,10,337,401.5,18.94
3010,20.76,61.5,2425,9,326,403.64,19.44
3011,23.33,60.7,1025,9,353,399.2,18.93
3012,20.41,60.6,951,9,320,403.38,18.6
3013,20.91,66.1,1044,10,340,402.7,19.2
3014,23.89,61.4,2051,9,334,396.06,18.63
3015,24.02,62,1889,7,318,396.35,18.93
3016,18.58,63.9,1986,10,317,400.81,18.44
3017,18.96,62.2,1398,9,344,403.72,17.68
3018,20.86,60.5,1271,7,319,398.37,17.13
3019,18.68,61.8,900,10,333,397.44,17.02
3020,21.29,64.3,852,6,316,396.23,16.84
3021,17.37,70.1,1932,3,323,396.4,16.01
3022,21.94,68.3,725,10,303,403.38,15.06
3023,16.81,65.1,674,6,342,399.36,14.29
3024,19.93,66.9,1237,10,316,402.27,14.39
3025,20.63,66.1,1769,7,301,398.03,14.06
3026,16.58,64.7,735,8,323,398.78,13.33
3027,16.68,66.4,1777,6,315,402.99,13.02
3028,17.65,65.6,799,6,328,400.95,13.04
3029,18.98,69,853,5,331,397.96,12.21
3030,16.75,69.4,813,7,305,397.67,12.89
3031,21.28,67.9,1143,9,335,402.35,12.64
3032,20.09,59.4,573,7,338,403.39,13.39
3033,16.07,59.6,730,8,331,401.14,14
3034,20.43,67.9,680,9,314,400.64,14.29
3035,15.88,65.2,1088,5,332,400.51,13.46
3036,21.02,69.4,1608,9,307,398.16,13.93
3037,19.6,64.5,1287,5,322,403.52,13.55
3038,16.99,66.3,648,8,317,400.28,13.42
3039,19.46,68.1,1281,5,321,399.43,14.36
3040,17.02,62.1,1028,8,302,397.28,13.48
3041,17.56,69.2,1093,2,338,400.2,12.9
3042,17.6,66.1,657,6,316,397.74,13.08
3043,17.66,62.1,1432,9,308,400.37,12.33
3044,19.03,69.6,838,6,310,396.01,12.5
3045,16.15,62,1699,4,335,402.19,13.21
3046,20.68,64.9,988,4,305,403,12.76
3047,20.85,65.5,1708,9,309,402.26,12.32
3048,18.1,65,1565,9,336,398.93,13.29
3049,17.64,61.7,1080,10,305,397.63,13.71
3050,21.17,60.7,1364,10,325,399.8,13.59
3051,21.93,66.7,789,4,313,403.7,13.96
3052,20.07,60.6,1083,7,309,402.95,14.65
3053,19.08,68.6,1209,8,308,399.53,14.86
3054,20.65,67.2,746,7,337,400.23,13.95
3055,16.18,61.4,584,5,322,398.36,13.91
3056,16.64,64.7,1419,5,336,403.65,14.85
3057,21.21,64.3,1291,6,303,397.09,15.55
3058,18.78,67.8,730,10,326,398.4,15.61
3059,19.52,70.2,1402,8,315,396.54,15.23
3060,18.01,64,1719,1,317,397.8,15.88
3061,19.13,65.5,1960,10,350,400.6,16.87
3062,22.82,69.7,1636,9,319,398.29,17.43
3063,21.55,67.4,990,10,308,400.48,17.94
3064,23.09,68.1,1730,9,312,397.1,17.63
3065,23.06,70.1,1848,10,317,398.36,17.05
3066,18.26,63.8,812,4,332,399.51,17.33
3067,21.91,69.1,1227,8,318,399.1,16.65
3068,19.64,69.8,1672,10,326,402.13,17.62
3069,21.02,62.4,1968,8,334,398.25,17.12
3070,21.01,67.9,2166,10,313,400.06,18.09
3071,23.24,70.6,2237,9,317,399.76,17.55
3072,19.61,68.7,1811,9,331,396.22,17.28
3073,19.48,62,920,9,347,396.59,17.86
3074,23.63,66,1195,9,341,400.19,18.37
3075,19.8,63.4,681,9,329,400.31,18.37
3076,19.02,63.9,1698,6,344,403.07,18.15
3077,18.81,65.9,1942,9,303,397.15,17.16
3078,20.37,69.1,1570,8,351,401.11,17.36
3079,19.22,61.4,1200,8,340,396.32,16.42
3080,20.17,62.2,1660,8,316,403.27,15.58
3081,21.03,63.1,1660,6,308,400.67,15.9
3082,22.48,69.2,2066,4,305,402.49,16.67
3083,20.49,59.2,514,7,330,401.99,15.85
3084,17.97,61.7,1303,5,304,400.31,16.1
3085,20.07,66.7,1041,10,347,399.25,16.13
3086,19.34,68.1,858,9,341,398.11,15.87
3087,21.4,68.2,1641,7,300,401.94,16.76
3088,23.49,63.8,1264,7,341,403.2,17.69
3089,22.19,66.5,1908,9,324,402.05,17.91
3090,19.67,61.9,1190,9,324,401.98,17.1
3091,17.71,66.2,1450,9,330,398.89,16.56
3092,22.47,67.3,610,4,303,396.66,16.73
3093,22.52,60.7,1346,8,346,396.35,17
3094,21.68,70,1393,9,337,396.71,17.75
3095,23.5,67.2,1066,9,316,396.33,18.12
3096,18.54,66.2,595,8,321,396.62,17.77
3097,19.79,61.9,1127,3,307,402.65,17
3098,18.3,64.1,1874,9,351,400.17,17.61
3099,21.93,67.5,655,5,335,398.32,16.82
3100,18.08,62.5,1261,5,304,402.63,15.82
3101,21.26,64.1,1787,3,343,401.52,16.68
3102,22.37,66.6,1587,7,323,400.04,16.33
3103,22.69,60,680,8,324,403.88,16.23
3104,17.96,63.2,977,5,325,401.68,15.7
3105,21.27,61.8,1367,9,323,396.71,16.33
3106,21.14,62,981,7,311,397.78,16.18
3107,21.24,65.4,921,6,318,398.9,16
3108,16.92,61.7,1399,4,340,402.36,15.51
3109,19.87,64.7,677,7,339,397.05,15.94
3110,20.86,63.2,750,10,324,403.31,15.57
3111,18.24,63.6,1623,6,319,397.8,14.79
3112,18,62.2,830,9,346,397.39,15.55
3113,22.31,62.9,948,10,339,399.25,16.27
3114,23.15,66.3,968,10,308,397.13,16.46
3115,21.35,69.3,858,7,323,403.58,17.21
3116,23.28,63.6,1853,10,302,397.45,17.27
3117,19.81,63.4,2006,9,335,400.91,16.65
3118,21.48,60.9,1736,7,330,401.27,17.04
3119,20.29,60.8,1275,5,327,397.28,16.73
3120,22.45,59.4,533,8,349,397.21,17.43
3121,22.44,66.5,1829,9,327,401.8,16.51
3122,21.54,69,1280,6,309,397.11,16.51
3123,17.17,66.7,1648,10,344,396.66,16.14
3124,19.5,62.4,1701,5,314,398.42,15.76
3125,17.77,69.7,907,9,337,400.8,14.9
3126,19.71,63.4,1084,10,325,402.2,15.7
3127,21.99,65.1,1487,5,304,396.52,16.36
3128,20.81,60.6,1223,9,334,403.68,16.5
3129,18.63,66.1,1266,7,343,403.26,16.18
3130,20.55,67.5,1091,9,307,402.17,15.25
3131,19.28,61.5,1821,7,338,397.5,15.05
3132,18.57,69.9,1935,8,335,397.4,15.99
3133,19.65,63.5,1783,5,330,396.16,16.25
3134,21.57,60.3,873,2,316,400.09,17.18
3135,18.09,70.3,2109,4,318,401.56,16.31
3136,18.02,68.8,2021,4,300,398.76,16.52
3137,21.72,67.7,920,1,347,402.31,16.41
3138,21.9,66.2,1628,9,303,402.84,16.79
3139,23.04,63.7,771,6,304,401.17,16.35
3140,18.74,66,1804,9,308,397.51,17.16
3141,19.37,64,1826,9,342,398.8,17.39
3142,18.54,62,1945,9,334,396.67,17.66
3143,18.56,65.4,650,9,350,401.53,17.75
3144,20.28,62.9,777,3,324,396.36,17.39
3145,23.37,63.3,1338,1,348,403.11,18.22
3146,19.68,62.5,2171,10,353,400.03,19.11
3147,20.66,61.1,1194,7,351,402.27,19.65
3148,24.65,66.7,1870,10,324,397.52,20.32
3149,21.46,63.9,2094,7,323,400.22,20.54
3150,23.3,67.5,822,6,355,396.26,20
3151,20.59,60.7,1348,5,313,398.8,19.98
3152,23.11,65,565,6,343,399.08,19.19
3153,19.19,62.8,1882,6,304,398.6,19.94
3154,20.35,61.9,1208,9,340,397.05,20.89
3155,20.41,63.7,2177,8,309,396.8,21.32
3156,22.37,65.5,2213,9,304,399.99,21.59
3157,23.03,66.5,1416,2,327,400.65,21.5
3158,20.9,64.1,2489,8,330,397.33,20.75
3159,24.22,66.8,1533,7,340,402.89,21.17
3160,22.96,63.1,1970,9,331,401.99,21.49
3161,20.58,70.2,2306,9,316,402.54,22.01
3162,22.98,64.5,1615,8,324,399.57,21.41
3163,21.32,69.1,1254,6,355,398.15,20.47
3164,25.39,63.8,2492,3,358,398.37,21.29
3165,21.37,63,2125,9,326,402.63,21.52
3166,23.5,62.3,2373,7,342,402.52,21.39
3167,20.8,63.3,2512,1,360,398.98,20.45
3168,24.65,64.3,2013,7,310,401.4,21.29
3169,22.58,69.6,1119,8,354,399.94,21.21
3170,25.46,65.7,2549,5,315,397.16,21.29
3171,20.12,63.5,866,8,360,402.47,21.65
3172,22.37,63.8,1983,6,309,401.58,21.92
3173,21.51,70.3,1976,10,341,403.28,22.9
3174,22.97,65.8,1132,7,302,398.49,23.85
3175,24.27,65.7,2463,8,336,403.55,24.23
3176,22.73,61.1,1941,10,351,396.65,23.96
3177,22.85,70.3,1719,9,315,396.79,23.41
3178,21.87,62.9,698,9,360,399.43,24.38
3179,25.52,66.4,1556,9,303,399.48,23.45
3180,21.05,70.1,1263,10,300,400.46,22.7
3181,21.67,68.9,1256,6,317,396.54,22.49
3182,25.55,67.4,1327,7,316,403.28,22.73
3183,24.93,69.3,2511,8,343,398.02,21.98
3184,25.49,64.3,948,4,342,396.48,21.62
3185,23.72,68.9,1162,9,319,402.86,21.18
3186,22.75,66.3,1098,2,352,402.93,20.48
3187,22.1,62.5,2403,9,355,400.66,19.99
3188,19.21,66.4,1469,10,341,402.98,19.34
3189,23.44,69.5,1373,7,305,399.62,19.78
3190,23.1,67,962,9,315,397.35,19.95
3191,21.38,63.4,830,9,309,403.91,20.8
3192,20.51,63.5,2079,9,314,401.79,20.67
3193,23.42,68.9,719,6,355,402.66,19.7
3194,20.4,66,1818,8,336,397.74,19.75
3195,24.95,64.9,1702,5,301,402.43,20.25
3196,23.12,65,1849,9,322,402.61,21.14
3197,20.97,65.6,1249,8,319,401.28,20.82
3198,25.07,65.4,1383,7,318,399.7,21.56
3199,22.73,66.6,2525,8,310,397.64,20.61
3200,23.97,63.3,766,10,305,397.3,21.06
3201,21.13,62.6,2191,7,351,401.15,21.87
3202,21.24,63.3,502,10,341,400.79,21.31
3203,20.94,62.7,584,9,301,402.22,20.65
3204,23.69,63.9,902,7,357,402.16,19.81
3205,21.63,65.2,530,4,302,400.76,19.82
3206,23.96,66.5,1942,9,310,397.4,19.34
3207,23.37,62.7,2526,8,350,396.88,20.34
3208,24.42,68.2,1793,3,334,397.23,20.91
3209,20.82,66.6,785,10,305,402.96,20.27
3210,23.84,65.4,957,4,332,399.25,20.95
3211,21.36,68.9,2285,5,325,398.19,19.97
3212,20.98,66.6,968,10,356,402.85,19.13
3213,22.14,61.8,2299,8,327,398.3,19.93
3214,24.88,64.3,1374,9,335,402.56,20.92
3215,23.31,62,2333,8,307,402.03,21.16
3216,24.48,66.4,1588,5,302,403.56,20.61
3217,19.49,68.8,1727,6,319,399.53,19.82
3218,23.05,61.8,1509,8,323,402.72,19.36
3219,22.78,65.5,1534,5,332,398.2,19.85
3220,20.03,62.1,576,9,327,400.26,19.26
3221,18.44,65.6,2081,9,345,400.53,18.8
3222,20.52,64.2,1189,9,321,401.92,19.68
3223,20.85,67,2208,6,327,396.16,18.89
3224,19.33,68.7,1888,7,334,400.11,19.73
3225,23.1,65.1,971,8,305,398.81,18.8
3226,18.81,65.3,1125,7,336,396.45,19.53
3227,24.01,70.3,2420,1,325,400.94,19.37
3228,21.24,68.5,2395,9,331,398.66,19.49
3229,24.75,62,1683,3,307,401.05,19.52
3230,25.1,69.8,1484,7,322,399.92,20.47
3231,19.84,69.3,751,9,353,401.52,20.02
3232,22.49,60.6,821,7,326,397.05,20.38
3233,22.32,59.9,583,5,344,402.48,20.05
3234,22.61,64.1,927,6,313,401.36,20.66
3235,25.35,68,2582,8,301,402.67,20.83
3236,21.27,69,2544,10,353,402.33,20.73
3237,22.72,70.4,2124,6,341,402.69,20.62
3238,23.38,66.9,2178,7,357,398.85,20.99
3239,24.51,63.1,1073,5,339,397.64,20.4
3240,20.78,66.7,684,9,348,402.59,19.85
3241,20.24,63.8,1076,8,342,398.12,18.88
3242,19.08,59.6,674,9,328,400.83,18.57
3243,19.2,61.9,1408,9,310,399.72,18.36
3244,18.62,64.9,1569,10,356,401.44,19.05
3245,21.86,69.3,834,8,354,396.34,18.1
3246,22.34,64.3,755,9,329,399.11,18.66
3247,20.58,59.7,600,8,311,397.62,18.23
3248,18.77,67.2,548,4,334,403.64,17.35
3249,21.74,62.3,1083,9,315,402.16,17.74
3250,18.45,65.1,1815,2,344,402.98,18.29
3251,21.66,63.1,1441,7,308,398.1,18.79
3252,22.98,63.2,830,10,304,403.95,19.5
3253,20.13,66.2,647,5,316,400.67,18.93
3254,19.16,62.1,1717,9,327,399.42,19.51
3255,20.24,69,2179,9,347,397.52,20.05
3256,19.76,66.1,1171,6,340,401.57,19.2
3257,20.69,65,1965,7,355,402.27,19.72
3258,19.96,66.7,1948,10,321,402.36,19.92
3259,19.47,66.4,1724,4,304,400.71,20.46
3260,22.68,66.2,1470,5,343,401.32,20.09
3261,21,70.7,2229,6,317,401.76,19.36
3262,22.55,65.4,2191,3,308,396.09,18.61
3263,23.38,65.3,1122,10,350,401.34,18.96
3264,22.55,69.8,1538,8,313,397.14,19.45
3265,20.43,61.6,607,8,328,400.55,19.08
3266,21.84,61.4,658,9,348,402.35,18.18
3267,22.86,62.1,1989,3,329,401.39,18.34
3268,23.42,60.9,556,8,318,397.56,18.37
3269,22.88,61.4,1422,8,319,397.3,18.59
3270,19.46,69,847,10,324,397.9,18.99
3271,21.63,61.4,1536,5,332,402.22,18.23
3272,21.31,64.1,821,9,320,399.79,18.67
3273,21.68,63.3,1723,7,326,400.4,19.45
3274,20.29,61.9,1212,10,329,399.51,18.67
3275,20.59,66,1279,7,313,398.5,18.74
3276,19.89,60.8,1686,2,309,403.39,19.19
3277,22.1,61.1,778,8,353,401.09,18.86
3278,22.61,63.7,844,6,351,400,19.12
3279,24.38,67.6,1061,4,305,403.25,19.43
3280,20.85,63.5,1582,10,334,400.59,20.36
3281,20.22,63.6,1170,10,338,402.31,19.83
3282,22.74,68.4,2118,10,354,398.07,18.87
3283,19.62,69.6,1988,10,306,402.55,18.92
3284,18.39,63,1500,5,327,397.9,17.96
3285,20.69,62.2,1334,8,349,397.06,18.24
3286,20.53,60.4,1238,10,317,396.72,17.4
3287,21.93,67,959,2,321,401.36,16.96
3288,22.41,69.1,1343,9,305,401.58,17.33
3289,20.02,65.7,601,6,309,401.65,17.24
3290,20.98,66.1,1057,9,324,399.88,17.9
3291,23.77,59.8,607,10,304,401.33,18.49
3292,23.61,66.1,1265,9,313,402.46,18.32
3293,20.64,64.9,1559,9,353,400.93,19.16
3294,21.85,62.4,1580,9,303,402.53,18.61
3295,19.26,62.7,1742,6,320,400.97,19.29
3296,20.81,65.1,2206,3,330,397.56,18.82
3297,22.28,67.9,1418,10,325,401.84,18.18
3298,19.75,64.2,1182,10,338,402.68,17.75
3299,22.11,61.7,741,8,327,399.78,17.14
3300,22.09,64.4,2251,10,323,398.41,17.97
3301,18.98,67.5,1089,8,350,403.23,18.15
3302,20.22,68.6,556,9,348,400.16,17.76
3303,22.91,65.7,1666,4,338,398.55,17.68
3304,21.09,69.9,1391,6,323,397.61,17.87
3305,21.22,67.9,974,9,302,396.67,18.37
3306,20.27,68.3,766,6,351,396.93,17.68
3307,18.7,60.9,1839,9,336,397.27,17.81
3308,24.1,69.9,2293,10,319,402.78,18.66
3309,19.83,59.8,596,10,335,398.78,17.79
3310,19.14,65.9,1263,10,308,403.56,18.01
3311,19.84,67.7,1180,4,335,401.72,17.88
3312,20.85,66,773,6,352,397.81,18.27
3313,19.08,65.7,1471,9,342,398.67,19.16
3314,21.34,67.3,2248,10,323,396.62,19.49
3315,20.84,62.5,1925,10,356,403.75,19.53
3316,23.08,67.7,2362,7,358,399.84,19.95
